pose_id,pose,right_elbow_right_shoulder_right_hip,left_elbow_left_shoulder_left_hip,right_knee_mid_hip_left_knee,right_hip_right_knee_right_ankle,left_hip_left_knee_left_ankle,right_wrist_right_elbow_right_shoulder,left_wrist_left_elbow_left_shoulder
2007,overhead,65.65396532049888,-71.70777367,27.50904671527377,178.84081267072582,179.71648220991662,-46.12475775,54.081946467436765
2008,overhead,-70.09298794,62.15585774932719,-22.19232545,177.51447108314835,178.32978374221153,55.78463767431205,-48.35767377
2009,overhead,-82.66161105,71.38001468660678,-21.5046946,176.83903132165585,177.59788293581798,59.136510796258136,-49.52479246
2010,overhead,95.08670870723483,251.2747899647439,17.864467639365827,179.28444679249256,183.98690786379024,-66.09597561,73.06994525012115
2011,overhead,133.5659963087091,230.05994284269948,17.160398530824207,177.14940700493256,183.7701251,250.0610310942683,116.73261265609024
2012,overhead,156.24408601599166,214.99342013792776,15.384397440297306,172.7552003691296,181.8152710296197,211.3066569262653,146.56077988078323
2013,overhead,208.16344392445373,154.4478840903162,-19.0037913,176.18394307886396,178.21292772463372,153.38359041644802,209.2138343
2014,overhead,209.43239832003823,154.03766769903604,-25.65943466,175.3514202345273,174.31186789315004,150.3154368882508,209.5764806
2015,overhead,210.92659077095067,152.12162427791193,-26.22470959,175.98039996773772,174.8112351602139,152.70208733177049,209.3926828684607
2016,overhead,186.6819893644393,203.8543535462597,-10.24855814,169.1839197351823,173.26646827036774,172.2835409097869,162.6772780596203
2017,overhead,219.02700565096816,140.94114945749277,-19.44790883,175.13405348900037,171.05365202859454,144.9943306541517,224.44426789334472
2018,overhead,225.5087225019976,136.0432514814685,-22.09790545,176.69523289413323,170.34429102512075,127.25971211246616,241.56498763636105
2019,overhead,228.74503595347488,121.4949457060182,-27.78860583,175.80142676807168,174.48445643158863,111.99823059364653,261.60334241707585
2020,overhead,237.7227213710215,107.3105759812366,-24.80188596,175.99443647841315,173.21872356199387,95.81817169,278.2441342724646
2021,overhead,236.6197760254372,95.89729905681658,-24.42000169,171.1424506367789,181.3913060163172,112.60164630611122,268.38968120490955
2022,overhead,-97.79358336,82.60571493277133,-27.07751511,177.41869888949634,181.29923011434235,70.19581681,-59.67809525
2023,overhead,76.90852676733353,-86.57949796,18.285150678766463,172.82968866058596,182.6509495173556,-56.11174189,62.05315153805008
2024,overhead,-64.93815875,56.088928978392296,-18.44888985,182.24554944494483,180.19933326561787,54.507560232577895,-41.43747294
2025,overhead,-67.75349965,56.14622137846429,-27.02694336,179.9907739082582,179.32174431078178,52.94784297802347,-42.62435267
2026,overhead,-68.65462635,55.519962667565785,-29.21404079,178.40283194842942,175.65892407406548,53.38216759635796,-42.36608308
2027,overhead,-72.72796513,58.345750812329314,-28.45259611,178.03228636132147,177.4576054,56.33852614435119,-45.68518273
2028,overhead,-81.27094061,74.25720662924745,-25.72934672,174.84188833799257,187.92161201134743,60.030047135510856,-58.00208521
2029,overhead,253.5367832682778,94.47774031296088,-27.30284568,176.29607911649077,181.67135279362927,79.71172548480628,-74.57421397
2030,overhead,238.44975457837523,123.01875929160374,-26.86637132,176.58882393787172,178.69008481497235,109.32161963013247,251.8903089974542
2031,overhead,226.3762815,139.9337143066184,-26.34543909,178.1725087957555,178.64436915674844,124.51635137180006,231.23015284586128
2032,overhead,218.89093112147376,144.5710402626161,-26.53334359,178.63870483253862,177.56590699229514,143.6718255831407,221.8019747114492
2033,overhead,210.07718783313655,149.4973105371279,-26.90919334,178.02594564658634,176.8898643855234,154.9760043296904,214.4972676650599
2034,overhead,207.5942200480552,151.8611403629729,-27.21417389,177.8209032532187,175.3982931933114,155.84557238771148,212.1134973773783
2035,overhead,207.19199721503563,152.60528748584665,-26.57532674,175.70413740737507,173.98396965160478,157.03238283213722,211.386188
2036,overhead,207.3412137591156,154.11667612094527,-21.37806846,173.57334513260625,169.1969674004129,157.08661703528523,210.1961135727652
2037,overhead,177.9493214388106,181.16133616403783,-20.33124991,170.3553886693276,179.4929819373016,177.02194395366976,212.62633154773985
2038,overhead,203.94901870268677,155.94696947796655,-20.57550046,171.28744572978977,175.67231351758105,172.46496280921352,199.65406687621655
2039,overhead,216.9235647557832,147.94480460966503,-22.82062541,173.61725433700028,174.22874481332272,148.75201200539416,219.5137203505604
2040,overhead,220.0519915154605,139.87337094667112,-23.01812237,174.04239690430333,174.52089568762395,137.53009533443725,233.16388586374728
2041,overhead,225.7845018392961,124.5343172027591,-25.27513518,173.9516980729133,174.38798836644716,122.23987182503072,258.0604279011493
2042,overhead,238.4731092746512,109.64171677479666,-26.63183287,173.97470622398876,174.2017518153163,102.43944767027808,277.1755277974801
2043,overhead,250.2421099,96.99209347816796,-26.44268168,174.0638767755037,174.88767661825398,85.98626399986865,-66.78463468
2044,overhead,-92.73965632,84.73320229560625,-27.76039339,177.21212752635014,176.13656210496572,69.86696219768541,-55.58746495
2045,overhead,-79.15841649,70.54615403630913,-26.44450958,176.81715357224775,176.94378620096168,60.38920893,-43.51761092
2046,overhead,-68.72850239,63.10772794295509,-28.80860437,176.2703853,177.3246319078579,53.48904499485672,-37.7846593
2047,overhead,-69.97465217,65.70187155063702,-22.398325,176.6186611391355,171.8365656300388,54.929940713047664,-40.7160272
2048,overhead,-72.14419068,66.98532596,-19.33821663,176.3132954730252,170.36007499460652,56.832146813872825,-42.45801208
2049,overhead,-54.14397142,52.44966815925518,-23.40759687,187.25720147368608,175.33607343434235,31.164324084499373,-63.08563443
2050,overhead,-61.04403939,61.47113575,-23.49807705,187.2025026229366,176.00770898291296,37.396278823201925,-63.07093964
2051,overhead,-89.20949861,89.45595435202952,-23.51186412,187.26227145962747,176.07917922508838,59.56649355206528,-83.37918164
2052,overhead,228.30508212859027,119.9510761207825,-23.40225691,187.1814597005116,176.16899446410508,102.62953768970593,245.4264264354117
2053,overhead,188.76471960164173,140.1433783663524,-23.59836557,187.01988894365093,175.58206573525607,153.58577310395796,219.27777070436733
2054,overhead,178.48889849335157,144.99545298826223,-23.52152737,186.76729669562377,175.51691636807908,169.0905572108056,211.7411086799314
2055,overhead,183.0992698399834,149.6300317284804,-23.61811414,186.59834537209508,175.51607703152126,159.10826547431785,206.539679
2056,overhead,188.51814059244012,151.91867126785297,-23.96588433,187.75099872072872,175.4388516381925,152.9852403912629,204.6029257473487
2057,overhead,192.08279032784895,151.74976826935134,-23.76767188,188.25584821874787,175.47265598291654,149.0248119762182,203.2624738384741
2058,overhead,194.3532918851896,149.33910058181004,-24.35874617,188.58563236894943,175.6875360300137,156.92360227699035,207.6562666282679
2059,overhead,209.92069521414223,139.31299314066416,-24.74070291,189.24397298736784,175.41366852899503,137.42088062909943,227.4046283605716
2060,overhead,236.4318042,117.07495620356526,-24.95538063,188.24837313906488,175.46250513255777,102.5884273,243.0698261818064
2061,overhead,-86.92302318,94.37796994,-24.22163737,188.8073734180969,175.24142939509468,64.69131467,269.6162953368479
2062,overhead,-68.93286291,78.92094594859992,-23.99634822,187.9580912490465,175.11217157356236,50.07656350674422,-46.44258689
2063,overhead,-61.97493408,64.73333344,-23.59391731,187.5459656,174.8960863022131,45.699158125303946,-19.37063713
2064,overhead,-60.12759873,61.85955933530848,-23.16798875,187.29391600296032,174.81642590252682,46.256967100377366,-52.00708604
2065,overhead,-58.46300709,56.349861613574085,-22.83465696,187.2779539598264,174.7087245113565,56.10606688507601,-49.5227679
2066,overhead,-58.60604979,58.69863814697964,-22.71809972,187.2414580452494,175.02513988721685,61.72959640007748,-84.02480877
2067,overhead,-66.48388034,62.91448187360623,-22.81141352,187.1680612,175.5982582396177,58.92738277,-65.92526993
2068,overhead,-86.81489447,99.19314296624664,-23.64947259,187.1910488634154,176.36031665901072,79.93307054164212,265.25566701721925
2069,overhead,239.6917991860628,130.6124069793441,-23.95773764,188.90985275830548,176.0794042725411,124.14377050865124,240.22950390558347
2070,overhead,215.2181065410088,153.6193432,-23.87440055,189.44351789303428,175.85059299393427,152.4237104,208.8863828442314
2071,overhead,205.6447314167392,155.19886177822806,-23.64023626,189.7865207958194,175.49832228119584,164.8433529388683,205.10431331856037
2072,overhead,204.0838716149375,156.90928397799803,-23.51853079,189.8071832615856,175.4019694701321,164.45751953578045,204.44793234217804
2073,overhead,205.0621440208816,156.0574638192897,-23.77395104,189.4845028,175.26040622783242,164.24129281060237,203.42579862914323
2074,overhead,214.02401497553893,155.32725520256213,-23.96127553,189.1797329468147,175.34999984970378,164.89880096009617,206.60752946364528
2075,overhead,223.2655997967619,146.45099021485856,-24.16474706,189.3644726247977,175.8054695197337,146.37389541382757,223.43442277973912
2076,overhead,248.5074292864746,123.21606663284568,-24.66779258,189.28491442743663,175.94989377673238,114.21227129155326,264.1009560535836
2077,overhead,-82.83162038,101.48315417389288,-24.7716938,190.2280239442028,176.3168715349543,81.18665564642596,302.8162974568514
2078,overhead,-68.40675317,82.91982625922242,-24.47970553,188.9928077919838,176.76965870289067,65.46360573,-37.36951152
2079,overhead,-57.78907463,66.86751797445085,-24.17659968,188.17422917906185,176.80249003312036,52.543595662116026,-43.17430149
2080,overhead,-57.38565358,65.54932021801402,-23.73541381,187.43277224954863,176.29944275127906,50.57879872402566,-50.77811235
2081,overhead,-57.92334584,63.542190822096366,-23.26435526,187.2169554414352,175.7332322615328,54.238101111087445,-72.07386929
2082,overhead,-58.38503683,66.27557897023893,-22.98464604,187.1313160705084,175.5784052043748,56.11026408270661,-72.08947366
2083,overhead,-64.27468394,77.49422589375703,-22.77750404,187.98337681638296,175.7240636202575,60.48068940226376,-66.28291859
2084,overhead,-84.37401359,96.61081271013516,-23.1557181,188.6034370683795,176.6210891031093,75.03431615000648,276.2546942057485
2085,overhead,248.94630130113651,120.79058939117236,-23.31008387,188.47230192250524,176.43105068120403,114.2254101406462,252.9834571994828
2086,overhead,219.5803555663084,139.44240804712337,-23.45604822,188.0071799301368,176.22626814953887,150.07892208977034,221.80813083091948
2087,overhead,206.3830112514833,147.2372768,-23.29868501,187.53013978276763,176.02974890331106,162.59080724194538,207.49345954423111
2088,overhead,204.8190452682791,150.4368700606754,-23.24326427,187.46646223469912,175.93245204509844,154.81093667343046,203.21950734507345
2089,overhead,202.8694245,150.5007393372969,-23.38382152,187.87690826033932,175.35428166980404,152.79294211940967,203.73626937441497
2090,overhead,203.7470119456121,150.2876845319737,-23.27957865,189.13109515915545,175.1022802128611,152.9979930506748,203.47042641995677
2091,overhead,204.3446692339705,150.16849967912125,-23.2331573,188.42898606989252,174.82381497531097,153.06876630084216,203.16497609679612
2092,overhead,207.12447512038185,150.08874262430584,-23.46939497,188.08786075844785,174.77401103668134,150.71022430353125,204.05381888363712
2093,overhead,209.1389293195897,147.2694547007962,-23.23020932,188.2664079645672,174.9616696811664,151.94741687105528,208.0871325
2094,overhead,213.94021701041032,138.42603650456573,-23.16802537,187.9638266694589,174.98512907202974,143.51415518381472,225.8120854452852
2095,overhead,226.2509333162781,122.9828542442546,-23.90994395,187.67403530502105,175.07429044150427,120.5194322493573,233.0970945902184
2096,overhead,252.23353336291984,103.03871337902046,-23.85131578,187.28190344957093,175.28560399479113,85.27720363926578,262.0741592141447
2097,overhead,-83.10586761,87.84568306203792,-23.82938312,190.0181892992204,175.6865080918744,58.15389634,-100.5548004
2098,overhead,-70.35151387,66.40247115247328,-23.82665907,191.6984737136353,175.85912462956804,47.91107392173101,1.4179754328769996
2099,overhead,-62.95328749,76.93086209424601,-23.97725346,191.92697369204453,176.43352433042813,43.16908544403866,-6.980277559
2100,overhead,-59.88952405,84.21682830511993,-23.95975054,191.9242839596971,176.33495151364613,45.14262433826342,-21.32533567
2101,overhead,-58.50109163,72.29004980564322,-23.99542401,191.74702564565203,176.53904549634575,44.46337337748066,-39.1928636
2102,overhead,-58.45316836,73.83988731041974,-23.84315299,191.4463886858354,176.72921982028654,43.432137255782486,-83.70070453
2103,overhead,-59.10935445,53.64848090727087,-23.73342963,191.41537501876851,177.09036041577386,41.98626479784542,-66.54799525
2104,overhead,-65.68006071,62.611956296912766,-23.44253411,191.4439621701784,177.1299004773541,45.627066475457376,-78.97396627
2105,overhead,-91.93231777,82.63699568136046,-23.56246756,191.4462520261885,177.03919954338505,65.01851122618771,-81.47018972
2106,overhead,236.0411859101768,117.8883075497568,-23.58492877,190.6474356525472,176.80179049890546,101.9714384816994,243.9330734522668
2107,overhead,189.60414851023296,133.45116534174196,-23.22210591,190.3864706270749,176.31192822381607,156.85069582507256,224.5817643331954
2108,overhead,200.3819168266889,141.83548869657923,-23.39192804,190.2959722865633,176.44723069407132,132.75053497585384,213.26538645937268
2109,overhead,182.26256617435396,147.2167599776681,-23.47010279,190.1907906669856,176.5593648862489,157.52395371315842,206.6570406084204
2110,overhead,183.10750049592343,148.6763246,-23.6361757,189.0016529073185,176.43150505898672,153.64869556244534,204.2665605490349
2111,overhead,187.5348344175624,148.5899546013774,-24.00450816,188.22250600942652,176.76192527641274,153.78603961217277,204.64326136028035
2112,overhead,191.8127437536671,148.7577668106271,-24.66152525,186.2013585752504,176.80777957512504,149.46995220781682,203.61606366158767
2113,overhead,195.4733592519575,146.23316874173432,-25.3320209,185.61207759242384,176.87653867458897,146.38546905355793,203.9021943378044
2114,overhead,197.3144316045808,137.82076955150987,-25.46938535,185.16754120287663,177.00800855309075,141.0494266317954,216.81208383805048
2115,overhead,208.91830278286395,123.95807027209032,-26.37907985,183.93080014184235,177.7445882081875,123.57464685217263,224.8747203
2116,overhead,237.05478348832057,100.4778850420124,-26.78984053,183.89653826736983,177.79236617914475,86.96075823313035,258.36473480291073
2117,overhead,-91.91060827,100.64391564331756,-26.45157016,186.0111841120444,177.47394089610654,58.519062549958825,278.2365542235602
2118,overhead,-74.08299275,92.69542560317254,-24.99250147,188.08901903892084,177.38014645868785,50.06397699212949,-74.50998069
2119,overhead,-63.22646647,97.41002632591982,-23.90221944,188.58627582536568,177.4061889795728,41.736427205848685,281.0850951718873
2120,overhead,-60.91305483,80.40097513586208,-23.86889713,190.8379120211956,177.47122692014182,37.78069442293295,-77.71261063
2121,overhead,-57.67905506,67.69060976444406,-23.91636627,191.74618861471336,177.46815212763934,41.42424421533658,-72.72147916
2122,overhead,-56.57069189,38.91460818463965,-23.63740115,191.83840441329937,177.6743176653658,40.16158944994651,-46.87138142
2123,overhead,-58.32502662,54.88475195440702,-23.63964911,192.10274469718516,177.65413235262534,42.05244449325466,-71.55806967
2124,overhead,-69.15706358,73.33980603072932,-23.72557729,192.11714970283768,177.57612608334472,47.96220588786558,-64.8333051
2125,overhead,252.56470918793104,95.08633531,-23.85845996,191.9320639,177.2728072,85.72473452,268.0168457095477
2126,overhead,214.61678022306864,124.48337660006447,-23.59213357,190.5099260827797,176.66931387818028,139.12714699589162,230.18330043829204
2127,overhead,192.2321317370391,141.6471882864819,-23.50232996,190.50091063573936,176.53120793372466,160.86381761443647,210.3383239995607
2128,overhead,196.75864885433575,145.3811349909641,-23.84967287,190.72108713651696,176.50032067389083,40.11595784577518,204.4933824614841
2129,overhead,192.14812093941765,146.70336254625173,-23.65381192,189.2565148739948,176.10367337887652,147.2110534,203.5688080519462
2130,overhead,198.99616139959588,144.91237745893667,-23.53684718,187.30492601625025,176.0010086557314,149.0101103483744,205.02183795719503
2131,overhead,209.7948500725366,138.27241134893825,-23.16650249,185.88597353481717,175.6401715343645,138.3404622198619,220.85804262652508
2132,overhead,238.4629889864327,109.75571379590892,-23.38977736,185.35903294478624,175.90410424442538,100.39298175279244,250.24233697652696
2133,overhead,-83.07364031,98.70824058588694,-23.37018757,186.1427787422604,176.0809447526382,61.75563681175091,269.83700989595457
2134,overhead,-66.81763546,63.06856638767697,-23.46474117,189.62727499119347,176.19762913348427,48.63437341,1.965222445836433
2135,overhead,-58.63319274,79.34306452272409,-23.5231555,190.85614111633896,176.78500548074356,44.71156588380819,-58.98954078
2136,overhead,-55.39588368,84.26552421758956,-23.23848765,189.6514716543313,177.08028512867298,104.4909779394061,-91.28604937
2137,overhead,-54.18218911,77.04733478591402,-23.04162934,188.5352220527915,177.0381890709758,-169.1434497,-83.05843837
2138,overhead,-53.30374209,69.98637663344373,-22.8809825,188.2253385,176.85486553861287,65.69369721923856,-94.12484779
2139,overhead,-61.20129051,47.47633923387818,-22.83304442,188.45449525296095,176.8557028684825,54.35768710167861,23.015092110548068
2140,overhead,-70.92165469,64.52494323166694,-22.93019402,188.3683287,177.03755835471924,54.72321848077994,-59.35218664
2141,overhead,-100.4219726,99.43220543,-23.2003555,189.55404693855627,177.1724045644361,93.68528734968174,265.17348070309623
2142,overhead,231.1703232670824,127.8971275493511,-23.39054277,189.2214542443312,177.07497533335408,123.68601917752058,232.3297175711444
2143,overhead,205.1138463778471,150.96060700003935,-23.31937609,188.56472867228757,176.72839575753562,157.4155135021353,203.9064088497349
2144,overhead,197.36654998975936,153.2476090110239,-23.60862589,188.44303538851392,176.83794270687685,168.6614552708471,202.07368135945356
2145,overhead,196.9530080783248,153.44930762694085,-23.93834276,188.57136273434983,176.86627945414995,168.7290612840013,201.29579602176665
2146,overhead,199.14288639269049,152.85601868469408,-23.99603672,188.7059587,176.68538485819735,164.54259957216755,202.3103569968773
2147,overhead,199.6698709675802,151.10065418047057,-24.30080922,188.88220728719804,176.4761968261702,164.24176249848267,203.8297136706562
2148,overhead,213.70807860639772,146.96018664537738,-24.73156109,189.2789999877848,176.13381617906407,143.40593673507038,210.42894516294956
2149,overhead,231.8935773819497,127.8071438553264,-25.77828812,187.71861833804465,176.5079955873618,118.24973272001576,247.85386891270025
2150,overhead,-95.83732725,103.10746088765562,-25.78285957,188.1076605203256,176.8513623464837,77.81480144103185,282.8770791759766
2151,overhead,-71.85780081,95.07086629896554,-25.63196217,188.77814416304983,176.93113017469386,55.6467412,260.98892277182256
2152,overhead,-61.58651526,91.99178758044091,-24.31072573,187.84604638308164,177.2149222,56.225161585868136,-133.9923304
2153,overhead,-57.98328947,72.49223800296683,-23.67370986,186.0301083331284,176.34440035031292,58.40331255595391,-57.59924538
2154,overhead,-58.55446123,58.56895995647607,-22.61695833,185.1730255,175.94390363833242,62.65794479383842,-62.43836224
2155,overhead,-44.44106411,56.86150995896692,-10.75078259,179.8904095181563,173.80030331966745,49.09011991851073,-33.81327614
2156,overhead,-75.91719776,86.06206729629503,-10.79199181,179.88646818742708,174.24210866698428,75.80888396681996,-57.32819304
2157,overhead,209.5601132477852,207.3979613,-8.059945006,180.22945636084145,175.88790768502068,155.30406461164026,171.64200913750966
2158,overhead,198.19301924447427,219.9251227074368,-4.58037215,178.16234786578252,177.1390656872234,195.45899355571456,162.49245260245948
2159,overhead,215.42363117561248,180.5208404922479,-5.884953368,178.7610499867311,176.22727858916718,163.8900891397073,200.0213133430124
2160,overhead,217.34571856609963,177.89196480838467,-4.245146279,178.19618429446388,176.88849116561784,162.16886570747232,203.06102036438267
2161,overhead,180.91277923122527,223.66893305140945,-0.794665301,175.33189374372066,177.97936928731272,207.12644574318975,152.71077177678362
2162,overhead,207.9134700767831,232.84583636071744,1.509901508334351,173.87664006256236,177.8182856280916,151.89956127885264,129.83771067910237
2163,overhead,-91.42393762,109.6614780640388,-2.262630681,177.34417880213283,177.72174658553595,81.48138216334681,292.1525395334817
2164,overhead,-59.0306183,67.51215327945289,-7.117681097,177.91711045209055,177.9818576348541,57.32606552497611,-31.82689834
2165,overhead,-49.37441548,53.73934685743965,-10.68600183,178.28624228495306,177.40543153636344,49.80161093920366,-25.73050901
2166,overhead,-52.13140363,49.56411720612824,-11.91190059,178.8110122062059,176.81190204725075,50.17990233849184,-26.75300668
2167,overhead,-62.16313808,59.90423943211312,-12.53680677,178.47098822623374,176.39355290265135,58.89527922911832,-31.14733358
2168,overhead,263.9506354,137.22162550001715,-11.06050747,180.10533917897473,176.51091817982507,94.91177280952124,253.47921162891856
2169,overhead,203.2124808107291,224.04919308594995,-6.402377767,175.06189122552848,179.53963631759387,180.19550378869695,150.81321527923234
2170,overhead,218.01470357275707,193.2633193134367,-7.139944002,175.98964219888893,179.30935534453562,177.17268419416695,191.67233556899612
2171,overhead,224.0689890615072,199.98847631172123,-6.696086983,176.45368666497416,178.99662997302352,164.94814745094985,183.0269275327809
2172,overhead,224.1558898346037,194.94275798704257,-5.636418231,177.0010494590028,179.03369777948205,165.78962207818782,194.9682771070892
2173,overhead,221.9644762337019,194.64782628734616,-5.710832876,177.83178038176018,178.37922311040046,160.6471754663676,196.0710573802451
2174,overhead,170.71900081177074,216.09745497296024,-0.594987414,174.88788026607344,179.57234592796755,219.8379348102302,151.57912925293334
2175,overhead,235.69854,130.6660045625855,-6.698885015,179.3734448047982,174.52957341003895,107.59922219235928,270.08976359498286
2176,overhead,-94.7857499,96.10532082508824,-9.479217721,179.60177121927302,174.78193826162948,81.81013680739052,-55.05637946
2177,overhead,-70.24250187,67.62273039123949,-11.3373419,178.65363832514308,174.50698442257996,61.11083136,-32.91872024
2178,overhead,-59.61060378,54.92457597,-11.93373997,178.33564037240967,174.73976975011166,54.45266981253064,-26.90592564
2179,overhead,-59.84211739,52.75771645647046,-12.34751173,179.2494842356933,175.24923839698886,53.17009693330781,-32.15852457
2180,overhead,-62.19297608,54.01321025881031,-12.62229066,179.62111931628834,175.4494360196354,54.06360717767184,-34.53406816
2181,overhead,-72.33290758,66.56900361331796,-12.47255053,179.3534473147716,175.49136184806548,61.90390288297095,-40.53822976
2182,overhead,272.1801142246072,222.8371359745524,-8.758727636,179.36334904401508,176.93865761651963,88.00010104,150.1425420916417
2183,overhead,152.29424955546054,234.56223539469025,-4.031740178,177.21593175946134,176.65415024303545,230.34364859162835,131.14083740486626
2184,overhead,166.24204506366308,214.50731404308857,0.9580586620584324,174.4739514870003,178.56394060549147,207.74593709139492,160.48432105850117
2185,overhead,194.22127237677728,185.1834647800367,0.12893072,175.57421478396452,179.0198473306875,173.5573696296216,190.8242735
2186,overhead,173.3381328962928,216.7396652278644,0.8698023526278966,173.89379024873116,178.63800951803358,193.9814004990426,157.76351797387443
2187,overhead,158.76664275693463,219.84887114808265,0.4216043400822655,174.3484467935933,178.68444025456503,210.06033850228215,154.85518681858412
2188,overhead,160.58656323783424,220.64390487615583,2.880344462291331,173.11734196968908,178.86769516157224,213.57240641075543,154.20609982803217
2189,overhead,211.84128368814487,140.69929258792715,1.8576503847865276,175.72417805878126,176.8636926034136,151.59176889487523,242.6654988760658
2190,overhead,238.41262365787787,114.59835866743032,-4.233004483,179.64437261247227,175.16379864189187,109.28689702595037,278.7952741038412
2191,overhead,-84.22770926,89.65269394610573,-9.066195031,180.2308972945215,174.63847420033062,73.08696079148008,-53.80525569
2192,overhead,-57.08581677,61.72419909080937,-10.85535582,179.97990603519276,174.78307429993652,53.49628275855518,-33.34174404
2193,overhead,-53.58251318,55.81632047754909,-11.59384785,180.23465873199007,175.8435031220665,51.28697545285189,-33.4284983
2194,overhead,-56.46371752,55.583979711773246,-12.05166512,180.19631284174807,175.6986777533967,53.54169684092366,-35.87957729
2195,overhead,-72.86446942,69.03192692,-11.91905695,179.89844259102483,175.53699231931165,63.61571562,-43.17475702
2196,overhead,169.30168198819942,249.2871571478101,-8.403204454,179.81560339499558,176.06412930936864,184.5569909163765,104.90884285305538
2197,overhead,169.65866094060988,217.6400180094026,-0.47581937,175.03817059581448,177.86352045216225,201.78594741178097,155.08851567247706
2198,overhead,232.63880071973665,183.1934141000754,-1.411994636,175.91136383811505,177.90620952051322,154.31731327200166,193.0084846662131
2199,overhead,181.76845615106112,216.14936563940427,-0.492674494,174.2662545548007,179.0590437360357,195.0537717494632,158.4501654044343
2200,overhead,195.8240056,191.5724346951661,-1.001551177,175.06749198926337,178.8657175174246,166.2143629647977,184.26446675053967
2201,overhead,247.7155734987358,124.5669667,-1.271465306,175.01870562071923,178.20010310649317,99.72522183084598,277.1412081521697
2202,overhead,-76.23299209,80.63251256967786,-6.863152393,178.64820015773572,175.68619371409693,68.41609292546606,-44.25341077
2203,overhead,-56.54879388,56.47895625,-10.50657696,179.45976986943018,176.02751978612352,52.12068852160221,-30.4734078
2204,overhead,-58.01021531,55.87484544329504,-11.70665146,179.6571432709215,175.73806882996337,52.70035428164727,-35.22202593
2205,overhead,-77.41196195,75.59258246856832,-11.33526981,179.27621908741511,176.02981223427892,68.6049906,-44.88710312
2206,overhead,214.2025991086422,196.98909761996583,-6.350533069,177.24633963366657,177.35129058855924,157.00319199690566,179.72531105638004
2207,overhead,178.01767276999013,210.0094907468296,2.1804136692252905,173.1539691565612,180.63442676187424,201.27559493509864,162.18473590267246
2208,overhead,171.93229248467466,213.4516736,2.2979638781770717,172.68847354107712,180.8803057993068,204.8576189178701,161.33651459029917
2209,overhead,168.3173600889788,217.55771423997217,3.584775138624801,171.55534050133366,180.57246109504007,214.9361719365739,152.90415700264873
2210,overhead,241.96925581426223,119.81847920104838,-4.381625841,179.21582532661375,176.93503794441116,106.4326978400653,280.73394790141526
2211,overhead,-76.94838001,74.75229040382142,-9.602190114,179.76038923770557,174.75745307032528,64.44716165,-39.19099278
2212,overhead,-63.02829181,56.807369474261314,-11.00349376,180.41416925700196,174.4569284745101,53.37563645606127,-31.97867055
2213,overhead,-64.80126656,56.21507156633025,-11.28533616,180.5111946954935,175.01645532648195,53.52614199428831,-36.35881459
2214,overhead,-83.35899887,78.97408673775806,-11.00827165,179.89765829447046,175.55230251569998,66.25922476620762,-48.78520975
2215,overhead,233.9373776299863,150.0949143791943,-10.55472847,179.3906313,175.5860296434404,123.70392299879887,239.1864438012473
2216,overhead,218.5741496941857,173.76727022893445,-9.866230263,179.63832310950107,176.63169414153384,145.3951924,199.89945016514457
2217,overhead,216.28482017646508,183.62481985198917,-9.994805828,179.4564252420927,176.87906689451637,147.78181606335738,191.93290344794423
2218,overhead,222.07065293207975,201.9419426423078,-9.49942052,178.72385536805203,178.32576194751178,124.0062793891234,174.20183372596782
2219,overhead,166.84438277573585,224.61677875972904,-5.152280493,175.74746444139672,179.6240710786724,210.95889197966468,144.4426890358367
2220,overhead,225.81273567064463,140.33420704831477,-4.96834382,176.77462032845995,179.45612093167517,121.71723913374254,259.7863327139495
2221,overhead,257.10233881723667,97.52914032541972,-7.281236092,178.0504522930715,178.88237576623018,86.74603632151833,-59.58039426
2222,overhead,-72.37268215,69.24584008102437,-10.18338444,178.52087094023102,177.06031363881084,60.36003919043021,-33.66666052
2223,overhead,-63.60171319,57.462347923267714,-11.56044168,179.47039060952034,176.0995132711991,52.74983206,-28.90891564
2224,overhead,-63.85177158,57.44409040246719,-11.6913862,179.64459606855203,175.69324810585366,52.44554443,-33.872599
2225,overhead,-69.26725325,61.08946515199551,-11.49624647,179.48676348220476,175.6245691288897,55.96498646789893,-38.22192799
2226,overhead,-78.07628434,78.45151143620267,-10.52080901,180.08012870385164,176.1796077,64.31567729602557,-45.91374298
2227,overhead,238.963659,136.67803010491963,-9.923669904,180.0289000150249,176.58650548196792,113.26232332511567,252.6298706
2228,overhead,223.87432042207092,191.2222949597134,-5.384204122,178.78598006660891,177.73241864772535,155.20968935332425,191.2078323633177
2229,overhead,216.25328049935212,178.99300578124607,-6.398703078,179.34833386392384,178.09224581364228,160.49509318022578,211.5070222
2230,overhead,168.35499444734575,215.45865874433505,-3.097900237,175.4156594809483,179.23976961253953,203.75670150011075,159.9451408111194
2231,overhead,171.7814138421542,209.3352868,3.811887148280905,172.1198927568032,179.2319157387856,199.64531030436007,164.48886752577445
2232,overhead,196.02573919484223,220.98951411601664,2.5094791709026887,174.05077799023954,178.66316666352984,178.86218313913187,124.04584006265765
2233,overhead,151.07990861969756,220.04579505365624,3.0702383851348545,173.9310587994451,178.4024769805686,233.5365290278053,142.01864200626525
2234,overhead,176.62387180418023,231.6755447202833,2.8220792949387685,174.23388408201984,178.29691931951018,174.02013783031848,134.97242357123122
